row_no,jobref,position,company,jobdesc_snippet,opening_date,closing_date,town,row_type
1881.0,681735,Assistant Marketing Manager / Marketing Executive,Western Paper Industries (Pvt) Ltd,Age below 35 years,Mon Sep 02 2019,,Mon Sep 16 2019,yellow
1882.0,681734,Product Security Engineer (1),Jobfactory,3+ years in Information Security,Mon Sep 02 2019,,Sun Sep 15 2019,yellow
1885.0,681731,Senior Merchandiser - Product Development & Costing (Avissawella),Jay Jay Mills Lanka (Pvt) Ltd,Please refer the advertisement,Mon Sep 02 2019,,Mon Sep 16 2019,yellow
1886.0,681730,Accounts Executive,Kandygs Handlooms (Exports) Ltd,Minimum 02 years working experience in accounting field,Mon Sep 02 2019,,Mon Sep 16 2019,yellow
1887.0,681729,Design Engineer (1),DSI-Samson Rubber Products (Pvt)Ltd,Please refer the advertisement,Mon Sep 02 2019,,Thu Sep 12 2019,yellow
1888.0,681728,C# Developer (1),Maritime Placements (Pvt) Ltd,Please refer the job advert...,Mon Sep 02 2019,,Sun Nov 03 2019,yellow
1891.0,681724,Payable Officer cum General Cashier / Night Auditor,The Golden Ridge Hotel,A minimum of 5 years experience in similar capacity in a star class hotel,Mon Sep 02 2019,,Mon Sep 16 2019,yellow
1895.0,681719,Merchandiser - Development,RM Holdings (Pvt) Ltd,Minimum 03 years of experience in similar capacity,Mon Sep 02 2019,,Mon Sep 16 2019,yellow
1896.0,681717,Software Engineer (PHP DevOps) - Contractual,Radus28 Software Solution,"Experience of 2 to 3 years in PHP with MVC, Monolithic and PSR-2.",Mon Sep 02 2019,,Mon Sep 16 2019,yellow
1897.0,681716,Construction Vacancies,Company Name Withheld,Please refer the advertisement,Mon Sep 02 2019,,Mon Sep 16 2019,yellow
1898.0,681715,School leavers (Maths/Science fields)-Ekala (1),Jobfactory,,Mon Sep 02 2019,,Mon Sep 16 2019,yellow
1899.0,681714,Bookshop Manager & Bookshop Assistant,Lyceum International Schools,Please refer the advertisement,Mon Sep 02 2019,,Mon Sep 16 2019,yellow
1900.0,681712,Data Entry Operator (Colombo 07) (1),Jobfactory,Excellent communication skills in English & good interpersonal skills ....,Mon Sep 02 2019,,Mon Sep 16 2019,yellow
1901.0,681710,Accounts Assistant,Lyceum International School (Kurunegala),Please refer the advertisement,Mon Sep 02 2019,,Mon Sep 16 2019,yellow
1902.0,681709,Maintenance Technician - Balapitiya (1),Teardrop Boutique Management,Please refer the advert,Mon Sep 02 2019,,Mon Sep 30 2019,yellow
1903.0,681708,School leaver- Data Entry (Colombo 07) (1),Jobfactory,Excellent communication skills in English & good interpersonal skills ....,Mon Sep 02 2019,,Mon Sep 16 2019,yellow
1905.0,681706,School leaver-Data Entry (Ekala) (1),Jobfactory,School leavers are encouraged apply ....,Mon Sep 02 2019,,Mon Sep 16 2019,yellow
1906.0,681705,Photographer / Videographer / Designer & Retoucher,Lyceum International Schools,Please refer the advertisement,Mon Sep 02 2019,,Mon Sep 16 2019,yellow
1908.0,681703,Dancing Teachers,Lyceum International Schools,Please refer the advertisement,Mon Sep 02 2019,,Mon Sep 16 2019,yellow
1909.0,681700,Construction Coordinator & Workshop Coordinator (Kurunegal,Lyceum International School (Kurunegala),Please refer the advertisement,Mon Sep 02 2019,,Mon Sep 16 2019,yellow
1910.0,681699,Trainee Logistics Associate-Ekala (1),Jobfactory,,Mon Sep 02 2019,,Mon Sep 09 2019,yellow
1911.0,681698,Senior Software Engineer(Java)-Colombo (1),Jobfactory,Minimum 3-5 years of experience in software engineering and design,Mon Sep 02 2019,,Sun Sep 08 2019,yellow
1912.0,681697,Senior Software Engineer-Colombo (1),Jobfactory,Minimum 2 years of experience in similar field,Mon Sep 02 2019,,Sun Sep 08 2019,yellow
1913.0,681696,Senior Software Engineer(Java)-Colombo (1),Jobfactory,"3 years of industry experience in Software Engineering / Web Application Development, Programming and Design",Mon Sep 02 2019,,Mon Sep 09 2019,yellow
1914.0,681695,Brand Executive ? Colombo 10 (1),Jobfactory,Minimum 2 years of experience in similar field,Mon Sep 02 2019,,Mon Sep 09 2019,yellow
1915.0,681694,Sales Executive-Southern Province (1),Jobfactory,"2-3 years of experience in Sales , (Ideal if you have experience in Lubricants and Automobile industries)",Mon Sep 02 2019,,Mon Sep 09 2019,yellow
1916.0,681693,Data Entry Operator-Ekala (1),Jobfactory,School leavers are encouraged apply ....,Mon Sep 02 2019,,Mon Sep 09 2019,yellow
1917.0,681692,Data Entry - (Male) (1),Jobfactory,Should Passed G.C.E A/L Examination.,Mon Sep 02 2019,,Mon Sep 09 2019,yellow
1918.0,681691,Data Entry Operator (Colombo 07) (1),Jobfactory,Excellent communication skills in English & good interpersonal skills ....,Mon Sep 02 2019,,Mon Sep 09 2019,yellow
1919.0,681690,School leaver- Data Entry (Colombo 07) (1),Jobfactory,Excellent communication skills in English & good interpersonal skills ....,Mon Sep 02 2019,,Mon Sep 09 2019,yellow
1920.0,681689,School leaver-Data Entry (Ekala) (1),Jobfactory,School leavers are encouraged apply ....,Mon Sep 02 2019,,Mon Sep 09 2019,yellow
1921.0,681688,School leavers (Maths/Science fields)-Ekala (1),Jobfactory,,Mon Sep 02 2019,,Mon Sep 09 2019,yellow
1922.0,681687,Merchandiser (1),Jobfactory,Should passed G.C.E. A/L examination in Maths/ Science field.,Mon Sep 02 2019,,Mon Sep 09 2019,yellow
1924.0,681685,Marketing Associate (1),Jobfactory,Should passed G.C.E. A/L examination in Maths/ Science field,Mon Sep 02 2019,,Mon Sep 16 2019,yellow
1926.0,681683,UX - Engineer (1),Jobfactory,"Ability to provide creative design concepts for modern industry needs for all platform ( mobile, tablet, desktop, etc..)",Mon Sep 02 2019,,Mon Sep 16 2019,yellow
1927.0,681682,Draftsman,JKI Holdings (Pvt) Ltd,Minimum of 4 years of experience in construction industry,Mon Sep 02 2019,,Mon Sep 16 2019,yellow
1928.0,681681,Production Supervisor (Dambadeniya),D.R. Apparel,Age below 35 years,Mon Sep 02 2019,,Mon Sep 16 2019,yellow
1929.0,681571,Social Media Manager,Idea Hub,Creative individual with experience in graphic design and copy writing to manage online content.,Mon Sep 02 2019,,Sat Sep 14 2019,yellow
1930.0,681371,Software QA Engineer/ Freelance Software Tester,Transact Lanka,Please refer the advertisement,Mon Sep 02 2019,,Fri Sep 13 2019,yellow
1931.0,681234,Assistant Director / Tourism Development,Sri Lanka Tourism Development Authority,Should not be less than 22 years and not more than 45 years,Mon Sep 02 2019,,Mon Sep 16 2019,yellow
1932.0,679226,Client Finance Officer,BCD Travel,2-3 years of relevant working experience,Mon Sep 02 2019,,Sat Sep 07 2019,yellow
1933.0,678249,.NET Engineer (3),Eyepax IT Consulting (Pvt) Ltd,Please refer the advertisement. ....,Mon Sep 02 2019,,Sun Sep 15 2019,yellow
1934.0,678070,ERP Support Engineer (1),Metropolitan Group Of Companies,Please refer the advert,Mon Sep 02 2019,,Fri Sep 20 2019,yellow
1935.0,677536,Assistant Manager - Sales (1),John Keells IT,Please click on the advert to apply,Mon Sep 02 2019,,Mon Sep 30 2019,yellow
1936.0,675331,Executive Imports (Male) ? Colombo 10 (1),Konnect Net Pvt Ltd,Please refer the advert,Mon Sep 02 2019,,Mon Sep 30 2019,yellow
1937.0,675327,Senior QA Engineer (1),Eyepax IT Consulting (Pvt) Ltd,Please refer the advertisement. ....,Mon Sep 02 2019,,Sun Sep 15 2019,yellow
1938.0,655552,Senior Software Engineer - Dot Net (1),John Keells IT,Please click on the advert to apply ....,Mon Sep 02 2019,,Mon Sep 30 2019,yellow
1942.0,339417,Marketing Assistant / Junior Executive Marketing - Gampaha (4),Commercial Leasing & Finance PLC,Please refer the attachement,Mon Sep 02 2019,,Mon Sep 09 2019,yellow
1943.0,311338,Marketing Assistant / Junior Executive Marketing - Jaffna (3),Commercial Leasing & Finance PLC,Please refer the advertisement ....,Mon Sep 02 2019,,Mon Sep 09 2019,yellow
1944.0,681678,Vacancies at Amaya Hills,Hayleys Group,Join The World of Hayleys.,Sun Sep 01 2019,,Tue Sep 10 2019,yellow
1945.0,681677,Vacancies at Amaya Hills (1),Hayleys Group,Join The World of Hayleys.,Sun Sep 01 2019,,Tue Sep 10 2019,yellow
1946.0,681676,Executive - Health & Safety (1),Brandix Essential Limited,Please refer the advertisement,Sun Sep 01 2019,,Tue Oct 01 2019,yellow
1947.0,681675,Merchandiser - Procurement (1),Brandix Lingerie (Pvt) Ltd,Please refer the advertisement,Sun Sep 01 2019,,Tue Oct 01 2019,yellow
1948.0,681673,Senior Executive - Supply Chain Excellence (Quality & Compliance) (1),Brandix Apparels,Please refer the advertisement,Sun Sep 01 2019,,Tue Oct 01 2019,yellow
1949.0,681672,Intern - Design (1),Brandix Intimate Apparel,Please refer the advertisement,Sun Sep 01 2019,,Tue Oct 01 2019,yellow
1950.0,681671,Senior Executive - Supply Chain Excellence (Procurement) (1),Brandix Apparels,Please refer the advertisement,Sun Sep 01 2019,,Tue Oct 01 2019,yellow
1951.0,681670,Executive - Brand Protection (1),Brandix Apparels,Please refer the advertisement,Sun Sep 01 2019,,Tue Oct 01 2019,yellow
1952.0,681669,Executive Assistant to CEO/MD (1),Brandix Lingerie (Pvt) Ltd,Please refer the advertisement,Sun Sep 01 2019,,Tue Oct 01 2019,yellow
1953.0,681667,Accounts Associate (1),Jobfactory,Fully or part qualification Degree in finance or AAT,Sun Sep 01 2019,,Sun Sep 22 2019,yellow
1954.0,681665,Trainee HR -Ekala (1),Jobfactory,,Sun Sep 01 2019,,Sun Sep 22 2019,yellow
1955.0,681664,Accounts Associate - Ekala (1),Jobfactory,,Sun Sep 01 2019,,Sun Sep 22 2019,yellow
1956.0,681663,Marketing Manager (1),Richard Pieris & Company PLC,Please refer the advertisement,Sun Sep 01 2019,,Mon Sep 09 2019,yellow
1957.0,681662,Assistant Manager - IT Security (1),Union Assurance PLC,Please refer the Advertisement,Sun Sep 01 2019,,Fri Sep 06 2019,yellow
1960.0,681659,Learning & Operations Executive (1),TARGET CONSULTING,Please refer the advert,Sun Sep 01 2019,,Sun Sep 08 2019,yellow
1961.0,675718,Electrician (Manufacturing/Packaging) -Wattala (1),Konnect Net Pvt Ltd,Please refer the advert,Sun Sep 01 2019,,Mon Sep 30 2019,yellow
1962.0,671975,Trainee Sales Executive- Interior Decorations/Carpets-Colombo 04 (1),Konnect Net Pvt Ltd,Please refer the advert,Sun Sep 01 2019,,Mon Sep 30 2019,yellow
1963.0,681652,Manager - Procurement (1),Union Assurance PLC,Please refer the Advertisement,Sat Aug 31 2019,,Thu Sep 12 2019,yellow
1965.0,681646,Intern - System Process Assurance (2),PricewaterhouseCoopers,Please refer the advert,Sat Aug 31 2019,,Sat Sep 14 2019,yellow
1966.0,681645,IT Audit Specialist - System Process Assurance (1),PricewaterhouseCoopers,Please refer the advert,Sat Aug 31 2019,,Sat Sep 14 2019,yellow
1968.0,681643,Assistant Manager - Human Resources [Matale] (1),Hela Clothing (Pvt) Ltd,Please refer the advert.,Sat Aug 31 2019,,Sun Sep 08 2019,yellow
1969.0,681642,Production Manager / Cutting Incharge,Apelrich Clothing (Pvt) Ltd,Please refer the advertisement,Sat Aug 31 2019,,Sat Sep 14 2019,yellow
1970.0,681638,Executive - HR & Admin,Serendib Engineering Group PLC,Part/ full qualified in PQHRM or equivalent qualification from a recognized institute/ University.,Sat Aug 31 2019,,Sat Sep 14 2019,yellow
1971.0,681637,Pipe Fitter / General Welder / Ship Painter & Steel Construction,EMERALD ISLE MANPOWER GROUP OF COMPANIES,Please refer the advertisement,Sat Aug 31 2019,,Sat Sep 14 2019,yellow
1972.0,681636,Data Scientist - Full Time,Atlas Labs,Please refer the advertisement,Sat Aug 31 2019,,Sat Sep 07 2019,yellow
1975.0,681633,Industrial Designer - Full Time,Atlas Labs,Please refer the advertisement,Sat Aug 31 2019,,Sat Sep 07 2019,yellow
1976.0,681632,Creative / 3D Visualiser,Atlas Labs,Please refer the advertisement,Sat Aug 31 2019,,Sat Sep 07 2019,yellow
1977.0,681631,Quality Assurance Trainee - Males,LA International,Experience in Coconut based industry or in printing will be an added advantage.,Sat Aug 31 2019,,Sat Sep 07 2019,yellow
1978.0,681630,Construction Vacancies,Gamini Construction,Please refer the advertisement,Sat Aug 31 2019,,Sat Sep 07 2019,yellow
1979.0,681629,Sales Executive,Diamond International Lanka (Pvt) Ltd,2 Years Experience In The Marketing Field Is Preferred But Not Compulsory,Sat Aug 31 2019,,Sat Sep 07 2019,yellow
1980.0,681628,Engineer/Assistant Engineer / Trainee Assistant Engineer / Trainee Engineer,Newlid International (Pvt) Ltd,Working Hours will 7.45 am to 16.45 pm (Only Monday to Friday),Sat Aug 31 2019,,Sat Sep 07 2019,yellow
1981.0,681627,Trainee QA Engineers & Trainee Web Designers,Weblook International (Pvt) Ltd,Experience is Must,Sat Aug 31 2019,,Sat Sep 07 2019,yellow
1982.0,681626,Trainee Technical Officers,BHP Constructions,NCT in Civil,Sat Aug 31 2019,,Sat Sep 07 2019,yellow
1983.0,681625,Product Manager,Limark Technologies,Please refer the advertisement,Sat Aug 31 2019,,Sat Sep 07 2019,yellow
1984.0,681624,Business Development Executive (Male / Female),Travel Fantasy DMC (Pvt) Ltd,Please refer the advertisement,Sat Aug 31 2019,,Sat Sep 07 2019,yellow
1985.0,681623,Accounts Executive,Royal Paints Lanka (Pvt) Ltd,Please refer the advertisement,Sat Aug 31 2019,,Sat Sep 14 2019,yellow
1986.0,681622,IT Executive - Web Application Developer,Royal Paints Lanka (Pvt) Ltd,Please refer the advertisement,Sat Aug 31 2019,,Sat Sep 14 2019,yellow
1987.0,681621,Logistic Officer,Vertex Recruitment Solutions,Please refer the advertisement,Sat Aug 31 2019,,Sat Sep 14 2019,yellow
1988.0,681620,Butler - Female / Male,Ravana Garden Hotel,Please refer the advertisement,Sat Aug 31 2019,,Sat Sep 14 2019,yellow
1989.0,681619,Intern - Finance Division (1),HNB Assurance PLC,Please refer the advertisement.,Sat Aug 31 2019,,Sat Sep 07 2019,yellow
1990.0,681618,Hotel Vacancies,Nildiya group of hotels (Pvt) Ltd,Please refer the advertisement,Sat Aug 31 2019,,Sat Sep 14 2019,yellow
1991.0,681617,Lecturer - Information Technology (Galle),ICBT Campus,Please refer the advertisement,Sat Aug 31 2019,,Sat Sep 14 2019,yellow
1992.0,681616,Sales & Marketing Executives (Male / Female) - Nugegoda,Kuma Iddamallena Leadership Academy,Please refer the advertisement,Sat Aug 31 2019,,Sat Sep 14 2019,yellow
1993.0,681615,Management Trainee,Escape In Sri Lanka,Please refer the advertisement,Sat Aug 31 2019,,Sat Sep 14 2019,yellow
1994.0,681614,Freelance Pattern Maker - Lingerie (1),T&FG; Group of Companies,Please refer the advertisement,Sat Aug 31 2019,,Sat Sep 28 2019,yellow
1996.0,681612,Full Stack Developer / Designer - Part Time,Escape In Sri Lanka,Please refer the advertisement,Sat Aug 31 2019,,Sat Sep 14 2019,yellow
1997.0,681611,Project Managers/ Regional Managers / Technical Officers,Serendib Engineering Group PLC,Please refer the advertisement,Sat Aug 31 2019,,Sat Sep 14 2019,yellow
1998.0,681610,Librarian / Assistant Librarian,City School of Architecture,Please refer the advertisement,Sat Aug 31 2019,,Sat Sep 14 2019,yellow
1999.0,681609,"Trainee Pattern Maker - ( Corporate Head office, Borella & Wathupitiwala) (1)",T&FG; Group of Companies,Please refer the advertisement,Sat Aug 31 2019,,Sat Sep 28 2019,yellow
2000.0,681608,Assistant Manager - Industrial Engineering (1),Brandix Casualwear,Please refer the advertisement,Sat Aug 31 2019,,Mon Sep 30 2019,yellow
2001.0,681607,Data Entry Operator - Pathology (1),Lanka Hospitals Corporation PLC,Please refer the advertisement,Sat Aug 31 2019,,Sat Sep 07 2019,yellow
2002.0,681603,Associate QA Engineer,Gogodoc,Please refer the advertisement,Sat Aug 31 2019,,Sat Sep 14 2019,yellow
2003.0,681602,Assistant Accountant,RV Fashion,Minimum 05 years experience in accounts field and 02 years experience in similar position,Sat Aug 31 2019,,Sat Sep 14 2019,yellow
2004.0,681601,Marketing Executive,BIO Substrates,Please refer the advertisement,Sat Aug 31 2019,,Sat Sep 14 2019,yellow
2005.0,681599,Assistant Analyst / Communications & Research Assistant,Verité Research,Please refer the advertisement,Sat Aug 31 2019,,Sat Sep 14 2019,yellow
2006.0,681598,Accounts Executive,Amaran Medicenter (Pvt) Ltd,Minimum Three Years experiences,Sat Aug 31 2019,,Sat Sep 14 2019,yellow
2007.0,681597,Software Support Engineer,Scienter Technologies (Pte) Ltd,Please refer the advertisement,Sat Aug 31 2019,,Sat Sep 14 2019,yellow
2008.0,681595,French Teachers,Royal International School - Kurunegala,Please refer the advertisement,Sat Aug 31 2019,,Sat Sep 14 2019,yellow
2009.0,681594,React Native / Python Developer,Minduful (Pvt) Ltd,Please refer the advertisement,Sat Aug 31 2019,,Sat Sep 14 2019,yellow
2010.0,681588,React Native / JavaScript Developer,Minduful (Pvt) Ltd,Please refer the advertisement,Sat Aug 31 2019,,Sat Sep 14 2019,yellow
2011.0,681584,Marketing Executive / Marketing Officer,Company Name Withheld,Please refer the advertisement,Sat Aug 31 2019,,Sat Sep 14 2019,yellow
2012.0,681583,Branch Officer-In-Charge / Recovery Officer,Company Name Withheld,Please refer the advertisement,Sat Aug 31 2019,,Sat Sep 14 2019,yellow
2013.0,681582,Chemical Analyst,Lalanka Water Management (Pvt) Ltd,Please refer the advertisement,Sat Aug 31 2019,,Sat Sep 14 2019,yellow
2014.0,681581,Management Trainees,Sinwa Holdings Limited,Please refer the advertisement,Sat Aug 31 2019,,Sat Sep 14 2019,yellow
2015.0,681580,IT Executive / Administrator,Bernard Botejue Industries (Pvt) Ltd,Please refer the advertisement,Sat Aug 31 2019,,Sat Sep 14 2019,yellow
2016.0,681579,Chief Information Security Officer,SDB Bank,Please refer the advertisement,Sat Aug 31 2019,,Sat Sep 14 2019,yellow
2018.0,681577,Senior Database Administrator -MSSQL,Beyond Strata Pty Ltd,Please refer the advertisement,Sat Aug 31 2019,,Sat Sep 14 2019,yellow
2019.0,681576,Office Manager,Himal Southasian Ltd,Please refer the advertisement,Sat Aug 31 2019,,Sat Sep 14 2019,yellow
2020.0,681573,Software Engineers - TaaS (3),Infor,Please refer the Advert,Sat Aug 31 2019,,Fri Sep 06 2019,yellow
2021.0,681572,Internship - SE - Mobile (1),Infor,Please refer the Advert,Sat Aug 31 2019,,Fri Sep 06 2019,yellow
2022.0,681570,Fabric Technologist - Fabric,Crystal Martin Ceylon (Private) Limited,Please refer the advertisement,Fri Aug 30 2019,,Fri Sep 13 2019,yellow
2023.0,681569,Marketing Executives - Leasing,Arpico Finance Co. PLC,Please refer the advertisement,Fri Aug 30 2019,,Fri Sep 13 2019,yellow
2024.0,681568,Sales Executives / Marketing Trainees (Male / Female),Woodfield (Pvt) Ltd,Please refer the advertisement,Fri Aug 30 2019,,Fri Sep 13 2019,yellow
2025.0,681567,Writers / Illustrators / Animators / Editors,Dharmavahini Foundation,Please refer the advertisement,Fri Aug 30 2019,,Fri Sep 13 2019,yellow
2026.0,681566,Teachers,Dharmavahini Foundation,Please refer the advertisement,Fri Aug 30 2019,,Fri Sep 13 2019,yellow
2027.0,681565,Office Coordinator,Envoy Ortus (Pvt) Ltd,Please refer the advertisement,Fri Aug 30 2019,,Fri Sep 13 2019,yellow
2028.0,681563,Electrician,Star Packaging (Pvt) Ltd,Please refer the advertisement,Fri Aug 30 2019,,Fri Sep 13 2019,yellow
2029.0,681562,IT Support Assistant,Star Packaging (Pvt) Ltd,Please refer the advertisement,Fri Aug 30 2019,,Fri Sep 13 2019,yellow
2030.0,681561,Seller Support - Call Center Intern,Daraz.lk,Please refer the advertisement,Fri Aug 30 2019,,Fri Sep 13 2019,yellow
2031.0,681560,Accountant,Australian College of Business and Technology (ACBT),Please refer the advertisement,Fri Aug 30 2019,,Fri Sep 13 2019,yellow
2032.0,681559,Retail Sales Desk Executive,DHL,Please refer the advertisement,Fri Aug 30 2019,,Fri Sep 13 2019,yellow
2033.0,681558,IT Executive & Network Technician - Wattala (Male),ITED Technologies & Solutions (PVT) Ltd,Please refer the advertisement,Fri Aug 30 2019,,Fri Sep 13 2019,yellow
2034.0,681557,Head of Legal / Manager - Legal,Nation Lanka Finance PLC,Please refer the advertisement,Fri Aug 30 2019,,Fri Sep 13 2019,yellow
2035.0,681556,Key Accounts Manager / Area Manager - Central Province,Celcius Solutions (Pvt) Ltd,Please refer the advertisement,Fri Aug 30 2019,,Fri Sep 13 2019,yellow
2036.0,681555,Quality Assurance Engineer,VizuaMatix (Pvt) Ltd,Please refer the advertisement,Fri Aug 30 2019,,Fri Sep 13 2019,yellow
2037.0,681554,Research & Development Assistant Manager,Ceylon Essence & Beverage Co. (Pvt) Ltd,Please refer the advertisement,Fri Aug 30 2019,,Fri Sep 13 2019,yellow
2038.0,681553,Senior Executive - HR & Admin,Bricks Developers (Pvt) Ltd,Please refer the advertisement,Fri Aug 30 2019,,Fri Sep 13 2019,yellow
2039.0,681552,Group Chief Internal Auditor,BEN Holdings (Pvt) Ltd,Please refer the advertisement,Fri Aug 30 2019,,Fri Sep 13 2019,yellow
2040.0,681551,Front Office Receptionist - Male,Ella Flower Garden & Resort,Please refer the advertisement,Fri Aug 30 2019,,Fri Sep 13 2019,yellow
2041.0,681550,Group Chief Legal Officer,BEN Holdings (Pvt) Ltd,Please refer the advertisement,Fri Aug 30 2019,,Fri Sep 13 2019,yellow
2042.0,681549,Business Development Manager,BEN Holdings (Pvt) Ltd,Please refer the advertisement,Fri Aug 30 2019,,Fri Sep 13 2019,yellow
2043.0,681548,Quality and Training Manager / Senior Travel Consultant,BCD Travel,Please refer the advertisement,Fri Aug 30 2019,,Fri Sep 13 2019,yellow
2044.0,681547,Maintenance Executive,Amaliya (Pvt) Ltd,Please refer the advertisement,Fri Aug 30 2019,,Fri Sep 13 2019,yellow
2045.0,681546,Content Intern,Daraz.lk,Please refer the advertisement,Fri Aug 30 2019,,Fri Sep 13 2019,yellow
2046.0,681545,Junior MIS Support Executive,Prima Management Services (Pvt) Ltd,Please refer the advertisement,Fri Aug 30 2019,,Fri Sep 13 2019,yellow
2047.0,681544,Senior Marketing Executive / Assistant Marketing Manager (Colombo / Anuradhapura),Rajarata Hotels,Please refer the advertisement,Fri Aug 30 2019,,Fri Sep 13 2019,yellow
2048.0,681543,Hotel Vacancies,Aryana Boutique Hotel Anuradhapura,Please refer the advertisement,Fri Aug 30 2019,,Fri Sep 13 2019,yellow
2051.0,681540,Audit / Accounts Trainees (Certificate / Strategic Levels),SCB Corporate,Please refer the advertisement,Fri Aug 30 2019,,Fri Sep 13 2019,yellow
2052.0,681539,Senior PHP Developer,Elegant Media (Pvt) Ltd,Degree in Computer Science or equivalent. 2+ Years of experience in software engineering and development using PHP. Experience with at least one of PHP Fra ....,Fri Aug 30 2019,,Fri Sep 13 2019,yellow
2053.0,681538,Trainee Customer Engagement Specialist,Netmaiesta (Pvt) Ltd,Please refer the advertisement,Fri Aug 30 2019,,Fri Sep 13 2019,yellow
2054.0,681537,Business Analyst / Accountant / Trainee Business Analyst / Assistant Accountant,Blue Lotus 360° (Pvt) Ltd,Minimum 2 years experience,Fri Aug 30 2019,,Fri Sep 13 2019,yellow
2055.0,681536,Junior Brand Manager - Daraz Mall,Daraz.lk,Please refer the advertisement,Fri Aug 30 2019,,Fri Sep 13 2019,yellow
2056.0,681535,Pattern Maker (Wathupitiwala Factory),Crystal Martin Ceylon (Private) Limited,Please refer the advertisement,Fri Aug 30 2019,,Fri Sep 13 2019,yellow
2057.0,681534,Software Developer - Full Stack - Intern,Univiser (Pvt) Ltd,Please refer the advertisement,Fri Aug 30 2019,,Fri Sep 13 2019,yellow
2058.0,681533,Accounts Executive / Accounts Assistant / Account Clerk,Isuru Recruitments,Minimum 2 - 3 year experience,Fri Aug 30 2019,,Fri Sep 13 2019,yellow
2059.0,681532,Senior Software Engineer (NodeJS/Lambda/AWS),Creately,Please refer the advertisement,Fri Aug 30 2019,,Fri Sep 13 2019,yellow
2060.0,681531,Vacancies in Oman,EMERALD ISLE MANPOWER GROUP OF COMPANIES,Please refer the Advertisement,Fri Aug 30 2019,,Fri Sep 13 2019,yellow
2061.0,681530,Vacancies in Oman,EMERALD ISLE MANPOWER GROUP OF COMPANIES,10 years of working experience,Fri Aug 30 2019,,Fri Sep 13 2019,yellow
2062.0,681529,Senior Software Engineer (Javascript /Full-Stack),Creately,Please refer the advertisement,Fri Aug 30 2019,,Fri Sep 13 2019,yellow
2063.0,681528,Vacancies in Oman,EMERALD ISLE MANPOWER GROUP OF COMPANIES,Minimum 5 - 10 years experience,Fri Aug 30 2019,,Fri Sep 13 2019,yellow
2064.0,681526,Videographers / Creative Designers / English Content Writers / Web Designers (Interns / Trainees) (1),OXO Digital Media (Pvt) Ltd,Develop and maintain web sites,Fri Aug 30 2019,,Fri Sep 06 2019,yellow
2065.0,681525,Videographers / Creative Designers / English Content Writers / Web Designers (Interns / Trainees),OXO Digital Media (Pvt) Ltd,Develop and maintain web sites,Fri Aug 30 2019,,Fri Sep 06 2019,yellow
2066.0,681524,Pattern Maker (1),Hela Clothing (Pvt) Ltd,Please refer the advert. ....,Fri Aug 30 2019,,Sun Sep 08 2019,yellow
2067.0,681523,Executive Sales & Marketing / Room Attendant,Taj Samudra Colombo,Please refer the advertisement,Fri Aug 30 2019,,Fri Sep 13 2019,yellow
2068.0,681522,Business Analyst,Procons Infotech (Pvt) Ltd,Please refer the advertisement,Fri Aug 30 2019,,Fri Sep 13 2019,yellow
2070.0,681520,Front Office Cashiers,Goldi Sands Hotels (Pvt) Ltd,Please refer the advertisement,Fri Aug 30 2019,,Fri Sep 13 2019,yellow
2071.0,681519,Digital Marketing Executive,Wurth Lanka Private Limited,Please refer the advertisement,Fri Aug 30 2019,,Fri Sep 13 2019,yellow
2072.0,681518,Executive - Industrial Engineering (Colombo 06) (1),Hela Clothing (Pvt) Ltd,Please refer the advert.,Fri Aug 30 2019,,Sun Sep 08 2019,yellow
2073.0,681517,Creative Graphic Designer,Euro Cosmetics (Pvt) Ltd,Please refer the advertisement,Fri Aug 30 2019,,Fri Sep 13 2019,yellow
2074.0,681516,Customer Care Officer (Beauty Advisor) / Sales Assistant,Euro Cosmetics (Pvt) Ltd,Please refer the advertisement,Fri Aug 30 2019,,Fri Sep 13 2019,yellow
2075.0,681515,Accounts Executive,PureLife Solutions (Pvt) Ltd,Minimum two years experience partially qualified in Institute of Chartered Accountancy ICASL or AAT qualified,Fri Aug 30 2019,,Fri Sep 13 2019,yellow
2076.0,681514,Structural Engineers (Senior / Junior) / Quantity Surveyors (Buildings) / CAD Draughtsman,Roseku Engineering Consultants (Pvt) Ltd,Please refer the advertisement,Fri Aug 30 2019,,Fri Sep 13 2019,yellow
2077.0,681513,IT Executive,Dayarathne Holdings (Pvt) Ltd,Please refer the advertisement,Fri Aug 30 2019,,Fri Sep 13 2019,yellow
2078.0,681512,Assistant Marketing Manager / Sales Representatives / Sales Merchandisers,PureLife Solutions (Pvt) Ltd,Please refer the advertisement,Fri Aug 30 2019,,Fri Sep 13 2019,yellow
2079.0,681511,Electrical Mechanical Engineer - Maldives,Capricer (Pvt) Ltd,Please refer the advertisement,Fri Aug 30 2019,,Fri Sep 13 2019,yellow
2080.0,681510,System Engineer / Associate / Trainee System Engineer,NextEn (Pvt) Ltd,Please refer the advertisement,Fri Aug 30 2019,,Fri Sep 13 2019,yellow
2081.0,681509,IT Help - Desk Support Administrator,NextEn (Pvt) Ltd,Please refer the advertisement,Fri Aug 30 2019,,Fri Sep 13 2019,yellow
2082.0,681508,Senior Sales & Marketing Executive (Air / Sea Freight) / Trainee Documentation Cleark (Female),Worldgate Express Lines Lanka (Pvt) Ltd,Please refer the advertisement,Fri Aug 30 2019,,Fri Sep 13 2019,yellow
