row_no,jobref,position,company,jobdesc_snippet,opening_date,closing_date,town,row_type
3375,957490,Assistant Manager-Technical Account Management DESC (1),Dialog Axiata PLC,Please Refer the Job Advert,Sat Apr 23 2022,Tue May 31 2022,,yellow
3376,957489,Consultant Engineer-Transport Core Network Planning (1),Dialog Axiata PLC,Please Refer the Job Advert,Sat Apr 23 2022,Tue May 31 2022,,yellow
3377,957488,Consultant - Customer Quality of Experience (1),Dialog Axiata PLC,Please Refer the Job Advert,Sat Apr 23 2022,Tue May 31 2022,,yellow
3378,957487,Lead - Customer Quality Experience (1),Dialog Axiata PLC,Please Refer the Job Advert,Sat Apr 23 2022,Tue May 31 2022,,yellow
3379,957465,Lead - Engineering Analytics (1),Dialog Axiata PLC,Refer the Job Advert,Sat Apr 23 2022,Tue May 31 2022,,yellow
3380,957420,Hotel Vacancies- Balapitiya (1),Teardrop Boutique Management,Please refer the advert.,Sat Apr 23 2022,Mon May 23 2022,,yellow
3381,957419,Butler - Bentota (1),Teardrop Boutique Management,Please refer the advert.,Sat Apr 23 2022,Mon May 23 2022,,yellow
3382,957418,Demi Chef De Partie - Bentota (1),Teardrop Boutique Management,Please refer the advert.,Sat Apr 23 2022,Mon May 23 2022,,yellow
3383,957417,Demi Chef De Partie - Kandapola (1),Teardrop Boutique Management,Please refer the advert.,Sat Apr 23 2022,Mon May 23 2022,,yellow
3384,957416,Chef De Partie- Colombo (1),Teardrop Boutique Management,Please refer the advert.,Sat Apr 23 2022,Mon May 23 2022,,yellow
3385,957261,MARKETING MANAGER (1),Maritime International Limited,"Our client a Forex trading Company in Colombo is looking a qualified (minimum with advance diploma), young & versatile Marketing Manager. To Promote the co ....",Fri Apr 22 2022,Mon May 23 2022,,yellow
3386,957257,CASHIER - 6 MONTHS (1),Maritime Placements (Pvt) Ltd,Refer advert,Fri Apr 22 2022,Fri Jun 03 2022,,yellow
3387,957229,Management Trainee - Colombo/Gampaha/Negombo (5),Citizens Development Business Finance PLC,Do you have a Bachelor's degree from a recognized university? Please refer to the job advert for further information.,Fri Apr 22 2022,Mon May 23 2022,,yellow
3388,957228,Clerk - Group Corporate Services (1),Dialog Axiata PLC,Please refer the attached advertisement,Fri Apr 22 2022,Sun May 22 2022,,yellow
3389,957179,HR MANAGER (FEMALE) (1),Maritime International Limited,Our client a Forex Trading Company is looking for a young energetic Female HR Manager who can develop HR Policies Developing clear policies and ensuring po ....,Fri Apr 22 2022,Mon May 23 2022,,yellow
3390,957119,RESERVATION AGENT - KUWAIT HOTEL (1),Maritime Placements (Pvt) Ltd,Refer advert,Fri Apr 22 2022,Tue May 31 2022,,yellow
3391,957116,Senior Garment Technologist (1),Brandix Lingerie (Pvt) Ltd,Please refer the advertisement,Fri Apr 22 2022,Sun May 22 2022,,yellow
3392,957115,SPA THERAPIST - KUWAIT HOTEL (1),Maritime Placements (Pvt) Ltd,Refer advert,Fri Apr 22 2022,Fri Jun 24 2022,,yellow
3393,957111,DRIVER HEAVY LICENSE - KUWAIT HOTEL (1),Maritime Placements (Pvt) Ltd,Refer advert,Fri Apr 22 2022,Tue May 31 2022,,yellow
3394,957105,Staff Nurse (1),Hemas Holdings PLC,Please refer the advert,Fri Apr 22 2022,Sun May 29 2022,,yellow
3395,957102,Executive Management Accounting (1),Hemas Holdings PLC,Please refer the advert,Fri Apr 22 2022,Sun May 29 2022,,yellow
3396,957101,GUEST SERVICE AGENT / RECEPTION - KUWAIT HOTEL (1),Maritime Placements (Pvt) Ltd,Refer advert,Fri Apr 22 2022,Fri Jun 24 2022,,yellow
3397,957073,Executive - Talent Engagement and Development (1),Brandix Fast Fashion,Please refer the advertisement,Fri Apr 22 2022,Sat May 21 2022,,yellow
3398,957061,Senior Executive - Production (1),Brandix Casualwear,Please refer the advertisement,Fri Apr 22 2022,Sun May 22 2022,,yellow
3399,957003,Executive - Planning (1),MAS Noyon Lanka,Please refer the vacancy advert,Fri Apr 22 2022,Sun May 29 2022,,yellow
3400,956997,Pattern Technologist (1),Brandix Lingerie (Pvt) Ltd,Please refer the advertisement,Fri Apr 22 2022,Sun May 22 2022,,yellow
3401,956969,Mechanic (1),DCI Recruitment (Pvt) Ltd,Please refer the advertisement attached.,Fri Apr 22 2022,Sun May 22 2022,,yellow
3402,956962,Mechanic (1),DCI Recruitment (Pvt) Ltd,"Minimum of 1-2 experience in similar capacity. Holds a NVQ or has completed relevant certificate or associate?s programs. Employment Package: Rs. 45,00 ....",Fri Apr 22 2022,Sun May 22 2022,,yellow
3403,948789,Senior Analyst - Cyber Security,Millennium IT ESP (Pvt) Ltd,Please refer the advertisement,Fri Apr 22 2022,Fri Jun 03 2022,,yellow
3404,939957,Sous Chef - Galle (1),Teardrop Boutique Management,Please refer the advert.,Fri Apr 22 2022,Fri May 27 2022,,yellow
3405,956787,Graduate Trainee - Talent Engagement and Development (1),Brandix Fast Fashion,Please refer the advertisement,Thu Apr 21 2022,Sat May 21 2022,,yellow
3406,956730,CARPENTER - ABU DHABI (1),Maritime Placements (Pvt) Ltd,Refer advert,Thu Apr 21 2022,Sun May 29 2022,,yellow
3407,956727,HR Internship (1),Hemas Holdings PLC,please refer the advert,Thu Apr 21 2022,Sun May 29 2022,,yellow
3408,956671,Customer Experience Associate (3),Dialog Axiata PLC,Please refer the attached advertisement,Thu Apr 21 2022,Mon May 30 2022,,yellow
3409,956641,Recovery Field Officer (1),Cargills Bank Limited,Please refer the advertisement,Thu Apr 21 2022,Sat May 28 2022,,yellow
3410,956580,Senior Executive Tech Evangelist (1),Dialog Axiata PLC,Refer Job Advertisement,Thu Apr 21 2022,Tue May 31 2022,,yellow
3411,956451,Executive - Supplier Performance Management (1),Brandix Apparels,Please refer the advertisement,Thu Apr 21 2022,Sat May 21 2022,,yellow
3412,956348,Spa Therapist - Teardrop Boutique Management (1),Teardrop Boutique Management,Please refer the advert.,Thu Apr 21 2022,Sat May 21 2022,,yellow
3413,955752,Backup Cashier - Batticaloa (1),LOLC Development Finance PLC,Please refer the attachment,Mon Apr 18 2022,Fri Jun 17 2022,,yellow
3414,955163,Senior Manager MIS and Strategy (1),Hemas Holdings PLC,Please refer to the advert.,Mon Apr 18 2022,Mon Mar 27 2023,,yellow
3415,955145,Andrology Technician (1),Hemas Holdings PLC,Please refer the advert,Mon Apr 18 2022,Sun May 29 2022,,yellow
3416,955089,Front Office Executive (Female) (1),Senok Trade Combine Limited,"Salary 35,000 - 40,000",Mon Apr 18 2022,Tue May 31 2022,,yellow
3417,955064,Club Vision Customer Experience Associate (1),Dialog Axiata PLC,Refer the attached advertisement,Mon Apr 18 2022,Mon May 30 2022,,yellow
3418,955038,SSE / SE (DevOps) (3),Maritime International Limited,Our client a multinational telecommunications conglomerate with extensive operations in Asia is looking for Senior Software Engineer / Software Engineer (D ....,Mon Apr 18 2022,Mon May 23 2022,,yellow
3419,955031,SSE Nodejs / Angular (4),Maritime International Limited,"We are sourcing for our client, an International Software company in Colombo, Senior Software Engineers Nodejs / Angular. Please read the Job description ....",Mon Apr 18 2022,Mon May 23 2022,,yellow
3420,942177,ERP Functional Consultant (Finance & Supply Chain),Millennium IT ESP (Pvt) Ltd,Please refer the advertisement,Mon Apr 18 2022,Mon Jun 06 2022,,yellow
3421,954661,Receptionist (1),Senok Trade Combine Limited,Please refer the Job advertisement,Sun Apr 17 2022,Tue May 31 2022,,yellow
3422,954659,Software Engineer/Snr Software Engineer (10),Allianz Insurance Lanka Limited,Pls refer advert details,Sun Apr 17 2022,Tue May 31 2022,,yellow
3423,954658,Assistant/Junior Executive Commercial /Underwriting (5),Allianz Insurance Lanka Limited,Pls refer the advert,Sun Apr 17 2022,Tue May 31 2022,,yellow
3424,954657,Relationship Executive/ Snr Executive- Bancassurance ( high networth clients) (2),Allianz Insurance Lanka Limited,Please refer the advert,Sun Apr 17 2022,Tue May 31 2022,,yellow
3425,954656,Branch Manager- Life Insurance (25),Allianz Insurance Lanka Limited,pls refer the advert,Sun Apr 17 2022,Tue May 31 2022,,yellow
3426,936298,Associate - Finance (1),Mobizz Elite (Pvt) Ltd,Fluent/ Good English communication skill is mandatory Please refer the advertisement,Wed Apr 13 2022,Thu May 26 2022,,yellow
3427,954059,Internal Audit - Audit Trainee (7),Citizens Development Business Finance PLC,Are you below 25 years of age? Please refer to the job advert for further information.,Mon Apr 11 2022,Sun May 29 2022,,yellow
3428,954011,Restaurant Vacancies- Monsoon Colombo (1),Teardrop Boutique Management,Please refer the advert.,Mon Apr 11 2022,Fri May 27 2022,,yellow
3429,944061,Marketing & Communications Executive - Monsoon (1),Teardrop Boutique Management,Please refer the advert.,Mon Apr 11 2022,Fri May 27 2022,,yellow
3430,953848,Relationship Executive/ Snr Executive- Bancassurance ( high networth clients) (12),Allianz Insurance Lanka Limited,Please refer the advert,Sun Apr 10 2022,Sun May 29 2022,,yellow
3431,953300,Marketing Executive (1),Debug Group of Companies,Marketing Executive,Thu Apr 07 2022,Fri Apr 07 2023,,yellow
3432,953097,Associate Technical Lead (1),Pearson Lanka (Pvt) Ltd,Please Refer to the advisement,Thu Apr 07 2022,Tue May 31 2022,,yellow
3433,953057,Project Manager- Team Lead (1),Pearson Lanka (Pvt) Ltd,Please refer the advertisement,Thu Apr 07 2022,Tue May 31 2022,,yellow
3434,953055,Technical Project Manager (1),Pearson Lanka (Pvt) Ltd,Please refer the advertisement,Thu Apr 07 2022,Tue May 31 2022,,yellow
3435,952879,Senior Executive - Compliance (1),Brandix Essential Limited,Pls refer the advertisement,Wed Apr 06 2022,Thu Apr 06 2023,,yellow
3436,952535,Senior Manager / Manager - Finance & Strategy,American Premium Water Systems (Pvt) Ltd,Please refer the advertisement,Wed Apr 06 2022,Wed Jul 20 2022,,yellow
3437,952455,Recovery Officer - Loan (14),LOLC Development Finance PLC,Please refer the attachement,Tue Apr 05 2022,Sat May 21 2022,,yellow
3438,952454,Recovery Officer - Asset Backed (10),LOLC Development Finance PLC,Please refer the attachment.,Tue Apr 05 2022,Sat May 21 2022,,yellow
3439,952326,WAITER - WAITRESS 5 STAR HOTEL SEYCHELLES (1),Maritime Placements (Pvt) Ltd,Refer advert,Tue Apr 05 2022,Tue May 31 2022,,yellow
3440,952320,BARMAN - 5 STAR HOTEL SEYCHELLES (1),Maritime Placements (Pvt) Ltd,Refer advert,Tue Apr 05 2022,Tue May 31 2022,,yellow
3441,952318,HEAD WAITER - 5 STAR HOTEL SEYCHELLES (1),Maritime Placements (Pvt) Ltd,Refer advert,Tue Apr 05 2022,Tue May 31 2022,,yellow
3442,951818,SERVICE ENGINEER ? SPECIALIST MECHANICAL - UAE (1),Maritime Placements (Pvt) Ltd,Refer advert,Mon Apr 04 2022,Tue May 31 2022,,yellow
3443,951817,SERVICE ENGINEER ? SPECIALIST ENGINE SERVICES - UAE (1),Maritime Placements (Pvt) Ltd,Refer advert,Mon Apr 04 2022,Tue May 31 2022,,yellow
3444,951816,SHIP MECHANIC ? DIESEL ENGINE - UAE (1),Maritime Placements (Pvt) Ltd,Refer advert,Mon Apr 04 2022,Tue May 31 2022,,yellow
3445,951815,SENIOR SHIP MECHANIC - UAE (1),Maritime Placements (Pvt) Ltd,Refer advert,Mon Apr 04 2022,Tue May 31 2022,,yellow
3446,942108,Digital Inbound Marketer,Millennium IT ESP (Pvt) Ltd,Please refer the advertisement,Fri Apr 01 2022,Thu May 26 2022,,yellow
3447,924631,Corporate Marketing Professional,Millennium IT ESP (Pvt) Ltd,Please refer the advertisement,Fri Apr 01 2022,Wed Jun 08 2022,,yellow
3448,919994,"Lead/Senior Software Engineer - C#, .Net, Data Structures, Algorithm Development (13)",Industrial & Financial Systems (IFS),Please check below the advert for the application link.,Fri Apr 01 2022,Tue May 31 2022,,yellow
3449,950985,Sales And Marketing Assistant Manager (1),Maritime Placements (Pvt) Ltd,Please refer the advertisement,Thu Mar 31 2022,Sun Mar 05 2023,,yellow
3450,950983,HR Executive- TOP URGENT (1),Maritime Placements (Pvt) Ltd,Please refer the advertisement,Thu Mar 31 2022,Sun Mar 05 2023,,yellow
3451,950982,Confidential Secretary ? Top Urgent (1),Maritime Placements (Pvt) Ltd,Please refer the advertisement,Thu Mar 31 2022,Sun Mar 05 2023,,yellow
3452,950980,Front Office Coordinator ( Female candidates ) - TOP URGENT (1),Maritime Placements (Pvt) Ltd,Please refer the advertisement,Thu Mar 31 2022,Sun Mar 05 2023,,yellow
3453,950975,Procurement Officer- Top Urgent (1),Maritime Placements (Pvt) Ltd,Please refer the advertisement,Thu Mar 31 2022,Sun Mar 05 2023,,yellow
3454,950576,Executive Supply Chain (1),MAS Bodyline,Click on the image to apply,Wed Mar 30 2022,Sun Apr 30 2023,,yellow
3455,950572,Project Assistant,Millennium IT ESP (Pvt) Ltd,Please refer the advertisement,Wed Mar 30 2022,Mon May 30 2022,,yellow
3456,937131,"Back-End Developers - GoLang, Node.Js, React.JS (10)",DMS Software Technologies (Pvt) Ltd,"Back-End Developers - GoLang, Node.Js, React.JS (Software Engineers, Senior Software Engineers)",Wed Mar 30 2022,Tue May 31 2022,,yellow
3457,949852,Department Manager - Fashion (1),Softlogic Holdings PLC,Please refer to the advertisement,Tue Mar 29 2022,Sun May 29 2022,,yellow
3458,949838,PA TO HEAD OFFICE (2),Maritime International Limited,Our client a well known Boutique Hotel in Sri Lanka is looking for a very capable & energetic PA to be based in their head office in the Head Office. Age 3 ....,Tue Mar 29 2022,Mon May 23 2022,,yellow
3459,949818,Store Manager - Colombo (1),Softlogic Holdings PLC,Please refer to the advertisement,Tue Mar 29 2022,Sun May 29 2022,,yellow
3460,949799,Store Supervisor -Colombo (Male/Female) (1),Softlogic Holdings PLC,Please refer to the advertisement,Tue Mar 29 2022,Sun May 29 2022,,yellow
3461,949190,HR RECRUITMENT - INTERN (1),Maritime Placements (Pvt) Ltd,Refer advert,Mon Mar 28 2022,Tue May 31 2022,,yellow
3462,949089,Technology Entrepreneur - FemTech (1),MAS Twinery,To apply click on the image,Sun Mar 27 2022,Wed Mar 08 2023,,yellow
3463,949392,Accounts Executive (1),JKH Transportation Sector,Refer the advertisement,Fri Mar 25 2022,Thu Apr 06 2023,,yellow
3464,948048,Event Operations Manager (1),CINNAMON LIFE INTEGRATED RESORT,Refer the advert,Thu Mar 24 2022,Fri Apr 07 2023,,yellow
3465,947614,Reefer Technician (1),McLarens Holdings Limited,Please Refer the Advertisement,Wed Mar 23 2022,Tue May 31 2022,,yellow
3466,946912,Associate Consultant - Cyber Security,Millennium IT ESP (Pvt) Ltd,Please refer the advertisement,Mon Mar 21 2022,Tue May 31 2022,,yellow
3467,946546,Junior Quality Supervisor (1),Senok Trade Combine Limited,Please refer the Job Advertisement,Mon Mar 21 2022,Sat May 21 2022,,yellow
3468,945851,Legal Assistant (1),Senok Trade Combine Limited,Please refer the Job Advertisement,Mon Mar 21 2022,Sat May 21 2022,,yellow
3469,945649,Junior Accountant (1),Senok Trade Combine Limited,Please refer the Job Advertisement,Mon Mar 21 2022,Sat May 21 2022,,yellow
3470,945637,Executive - Talent Aquisition (1),Senok Trade Combine Limited,Please refer Job description,Mon Mar 21 2022,Sat May 21 2022,,yellow
3471,942391,Executive - Human Resources (1),Senok Trade Combine Limited,Please refer the Job Advertisement,Mon Mar 21 2022,Sat May 21 2022,,yellow
3472,942308,SAP FICO (1),Senok Trade Combine Limited,"Senok Group of Companies, an equal employment opportunity provider invites suitably competent talent to join us",Mon Mar 21 2022,Sat May 21 2022,,yellow
3473,939424,Executive - IT (1),Senok Trade Combine Limited,Please refer the Advertisement,Mon Mar 21 2022,Sat May 21 2022,,yellow
3474,930867,Intern - Finance (1),Senok Trade Combine Limited,Please refer the Job advertisement,Mon Mar 21 2022,Sat May 21 2022,,yellow
3475,896509,Software Architects (Java) / Senior Software Engineers / Software Engineers / ASE / Quality Assurance Engineers / Software Engineers - Oracle Forms (15),DMS Software Technologies (Pvt) Ltd,Software Architects (Java) / Senior Software Engineers / Software Engineers / ASE / Quality Assurance Engineers / Software Engineers - Oracle Forms,Mon Mar 21 2022,Tue May 31 2022,,yellow
3476,924266,Engineer - Quality Assurance,Millennium IT ESP (Pvt) Ltd,Please refer the advertisement,Fri Mar 18 2022,Fri May 27 2022,,yellow
3477,945159,Cloud Engineering Specialist,Millennium IT ESP (Pvt) Ltd,Please refer the advertisement,Wed Mar 16 2022,Fri May 27 2022,,yellow
3478,859555,Senior Engineer - Cloud Operations,Millennium IT ESP (Pvt) Ltd,Please refer the advertisement,Tue Mar 15 2022,Fri Jun 03 2022,,yellow
3479,849937,Internship,Millennium IT ESP (Pvt) Ltd,Pleas refer the advertisement,Tue Mar 15 2022,Fri Jun 03 2022,,yellow
