row_no,jobref,position,company,jobdesc_snippet,opening_date,closing_date,town,row_type
1255.0,730595,Senior Tech Lead,CogCom (Colombo Centre for Cognitive Computing),Please refer the advertisement,Tue Jan 28 2020,,Fri Feb 07 2020,yellow
1256.0,730594,Software Engineer,CogCom (Colombo Centre for Cognitive Computing),Please refer the advertisement,Tue Jan 28 2020,,Fri Feb 07 2020,yellow
1257.0,730591,Senior Software Engineer,CogCom (Colombo Centre for Cognitive Computing),Please refer the advertisement,Tue Jan 28 2020,,Fri Feb 07 2020,yellow
1258.0,730561,Senior CRM Associate,Daraz.lk,Please refer the advertisement,Tue Jan 28 2020,,Fri Feb 07 2020,yellow
1259.0,730504,Head of Commercial,Kerry Logistics Network Limited,Please refer the advertisement,Tue Jan 28 2020,,Fri Feb 07 2020,yellow
1260.0,730441,Group Executive (Secretary / PA),LIMRA Holdings,Please refer the advertisement,Tue Jan 28 2020,,Fri Feb 07 2020,yellow
1261.0,729822,Junior Executive - Accounts/ Finance,Hayleys Group,Join the World of Hayleys.,Tue Jan 28 2020,,Tue Feb 04 2020,yellow
1262.0,729817,Assistant Manager / Senior Executive - (Social Listening / Adstudio),Digital X (Pvt) Ltd,Please refer the advertisement,Tue Jan 28 2020,,Wed Feb 05 2020,yellow
1263.0,729809,Executive - Accounts/ Finance,Hayleys Group,Join the World of Hayleys.,Tue Jan 28 2020,,Tue Feb 04 2020,yellow
1264.0,729602,PowerBI Developer,TIQRI Corporation (Pvt) Ltd,Please refer the advertisement,Tue Jan 28 2020,,Wed Feb 05 2020,yellow
1265.0,729572,Junior Software Engineer,Adelanka (Pvt) Ltd,Please refer the advertisement,Tue Jan 28 2020,,Wed Feb 05 2020,yellow
1266.0,729569,.NET Software Engineer,Adelanka (Pvt) Ltd,Please refer the advertisement,Tue Jan 28 2020,,Wed Feb 05 2020,yellow
1267.0,729435,Sales Supervisor (Female),Krish,Please refer the advertisement,Tue Jan 28 2020,,Tue Feb 04 2020,yellow
1268.0,729281,Administration Assistant (Male) (1),Direct Mailing Services (Pvt) Ltd,Immediate Vacancy - Colombo 3 ....,Tue Jan 28 2020,,Fri Feb 07 2020,yellow
1269.0,729272,Data Processing / Analyzing Associate - Colombo Branch (Night Shift),Adelanka (Pvt) Ltd,Please refer the advertisement,Tue Jan 28 2020,,Tue Feb 04 2020,yellow
1272.0,729204,Sales Representative,Company Name Withheld,Please refer the advertisement,Tue Jan 28 2020,,Tue Feb 04 2020,yellow
1274.0,728692,Developer - Software Engineer .NET,TIQRI,Please refer the advertisement,Tue Jan 28 2020,,Mon Feb 03 2020,yellow
1275.0,728011,Accounts Assistant - FEMALE (1),Direct Mailing Services (Pvt) Ltd,Immediate Vacancy ....,Tue Jan 28 2020,,Fri Feb 07 2020,yellow
1276.0,727488,Chief Pharmacist /Assistant,Medi Help Hospital (Pvt) Ltd,Please refer the advertisement,Tue Jan 28 2020,,Thu Jan 30 2020,yellow
1277.0,727472,Nurses (Male / Female) / Phlebotomists cum Channel Nurses,Medi Help Hospital (Pvt) Ltd,Please refer the advertisement,Tue Jan 28 2020,,Thu Jan 30 2020,yellow
1283.0,726404,Engineer - Post Sales,Hayleys Group,Join the World of Hayleys.,Tue Jan 28 2020,,Fri Feb 07 2020,yellow
1284.0,726226,Executive - Health & Safety (1),Brandix Essential Limited,Please refer the advertisement,Tue Jan 28 2020,,Fri Feb 21 2020,yellow
1286.0,715535,Intern - Marketing and Business Development,Hayleys Group,Join the World of Hayleys.,Tue Jan 28 2020,,Fri Feb 07 2020,yellow
1287.0,714114,Associate - HR Learning and Development (1),Accenture Lanka (Pvt) Limited,Please refer to the advert,Tue Jan 28 2020,,Fri Feb 07 2020,yellow
1288.0,713816,Sales Executive-Dehiwala (Lightning/Hardware) (1),Konnect Net Pvt Ltd,Please refer the advert,Tue Jan 28 2020,,Fri Jan 31 2020,yellow
1289.0,713804,Software Engineer-POS Colombo (1),Konnect Net Pvt Ltd,Please refer the advert,Tue Jan 28 2020,,Thu Jan 30 2020,yellow
1290.0,707186,Business Development Manager - Information Communication Technology,Hayleys Group,Join the World of Hayleys.,Tue Jan 28 2020,,Fri Feb 07 2020,yellow
1291.0,705541,Technical Lead - PHP (1),Eyepax IT Consulting (Pvt) Ltd,Please refer to the advertisement,Tue Jan 28 2020,,Fri Jan 31 2020,yellow
1294.0,665436,Executive - Production (1),Brandix Essential Limited,Please refer the advertisement,Tue Jan 28 2020,,Fri Feb 21 2020,yellow
1295.0,639422,Intern - Merchandising (1),Brandix Essential Limited,Please refer the advertisement,Tue Jan 28 2020,,Fri Feb 21 2020,yellow
1296.0,731457,Executive Garment Technologist (1),MAS Bodyline,Please refer the advertisement,Mon Jan 27 2020,,Fri Feb 07 2020,yellow
1297.0,731456,Sales Engineers,Acecam (Pvt) Ltd,Eng. Degree or Deploma / NDT / HNDE / IET in Mechanical or Manufacturing.,Mon Jan 27 2020,,Mon Feb 10 2020,yellow
1298.0,731455,Executive- Pattern Technologist (1),MAS Bodyline,Please refer the advertisement,Mon Jan 27 2020,,Fri Feb 07 2020,yellow
1299.0,731454,Executive Planning (1),MAS Bodyline,Please refer the advert,Mon Jan 27 2020,,Fri Feb 07 2020,yellow
1300.0,731453,Senior Executive - Project Management (1),Hirdaramani - H CONNECT (PVT) LIMITED,Please refer the advertisement.,Mon Jan 27 2020,,Mon Feb 03 2020,yellow
1301.0,731452,Oracle Functional Consultant (HCM) (1),Virtusa (Pvt.) Ltd,Please refer the advert,Mon Jan 27 2020,,Thu Jan 30 2020,yellow
1302.0,731451,Senior Software Engineer (1),Virtusa (Pvt.) Ltd,Please refer the advert,Mon Jan 27 2020,,Thu Jan 30 2020,yellow
1303.0,731450,Java Professionals (1),Virtusa (Pvt.) Ltd,Please refer the advert,Mon Jan 27 2020,,Fri Jan 31 2020,yellow
1304.0,731449,Senior Software Engineer-Java (1),Virtusa (Pvt.) Ltd,Please refer the advert,Mon Jan 27 2020,,Thu Jan 30 2020,yellow
1305.0,731448,Oracle Developer-EBS (1),Virtusa (Pvt.) Ltd,Please refer the advert,Mon Jan 27 2020,,Thu Jan 30 2020,yellow
1306.0,731447,Management Trainee - Factory (Colombo & Outstation) (1),T&FG; Group of Companies,Please refer the advertisement,Mon Jan 27 2020,,Thu Feb 27 2020,yellow
1307.0,731446,"Trainee Merchandiser (Corporate Head Office, Borella) (4)",T&FG; Group of Companies,Please refer the advertisement,Mon Jan 27 2020,,Thu Feb 27 2020,yellow
1308.0,731445,"Executive - Work Study (Corporate Head Office, Borella) (1)",T&FG; Group of Companies,Please refer the advertisement,Mon Jan 27 2020,,Thu Feb 27 2020,yellow
1309.0,731444,Adviser End-user Computing (Sales) (1),Softlogic Holdings PLC,Please refer the advertisement,Mon Jan 27 2020,,Fri Jan 31 2020,yellow
1310.0,731443,Senior Software Engineer (1),Softlogic Holdings PLC,Please refer the advertisement,Mon Jan 27 2020,,Fri Jan 31 2020,yellow
1311.0,731442,Sales Manager-Digital Freight Solutions (1),Jobfactory,An International Shipping company located in Colombo is looking to recruit a Sales Manager-Digital Freight Solutions to recruit on Permanent basis.,Mon Jan 27 2020,,Fri Jan 31 2020,yellow
1314.0,731439,Senior Executive/Assistant Manager-Chemical Sales (1),Jobfactory,"A leading group of companies located in Colombo, is looking to recruit a Senior Executive / Assistant Manager- Sales and Marketing with a chemical sales ba ....",Mon Jan 27 2020,,Fri Jan 31 2020,yellow
1315.0,731438,Sales Promoter ? In Shop (1),Quess Corp Lanka Private Limited,Please refer the advert,Mon Jan 27 2020,,Fri Jan 31 2020,yellow
1316.0,731437,Help Desk Representative (1),Quess Corp Lanka Private Limited,Please refer the advert,Mon Jan 27 2020,,Fri Jan 31 2020,yellow
1317.0,731436,Sourcing Merchandiser (1),Union Apparels (Pvt) Ltd,Please refer the advertisement,Mon Jan 27 2020,,Sun Feb 02 2020,yellow
1318.0,731435,Experience Consultant - Male / Female (1),Quess Corp Lanka Private Limited,Please refer the advertisement,Mon Jan 27 2020,,Fri Jan 31 2020,yellow
1319.0,731434,Stores Coordinator (1),Debug Group of Companies,Please refer the advertisement,Mon Jan 27 2020,,Mon Feb 03 2020,yellow
1321.0,731431,Sales Promoter - In Shop (TOP URGENT) (1),Quess Corp Lanka Private Limited,Please refer the advertisement,Mon Jan 27 2020,,Fri Jan 31 2020,yellow
1322.0,731430,Academic & Non Academic Staff,Guidance International School,Please refer the advertisement,Mon Jan 27 2020,,Mon Feb 10 2020,yellow
1323.0,731429,CUSTOMER ASSISTANT - SHOWROOM (1),Quess Corp Lanka Private Limited,Please refer the advert,Mon Jan 27 2020,,Fri Jan 31 2020,yellow
1324.0,731428,Consumer Sales Promoter ? Male / Female (1),Quess Corp Lanka Private Limited,Please refer the advert,Mon Jan 27 2020,,Fri Jan 31 2020,yellow
1325.0,731427,Hotel Vacancies,Sundaras Resort - Dambulla,Please refer the advertisement,Mon Jan 27 2020,,Mon Feb 10 2020,yellow
1326.0,731425,Front Office Execuitve (1),DCI Recruitment (Pvt) Ltd,As per the attachment #DCI,Mon Jan 27 2020,,Sun Feb 02 2020,yellow
1327.0,731424,Front Office Executive (1),DCI Recruitment (Pvt) Ltd,As per the attachment,Mon Jan 27 2020,,Fri Feb 21 2020,yellow
1328.0,731423,Receptionist / Front Desk Executive,LEEDS Health Centre,Please refer the advertisement,Mon Jan 27 2020,,Mon Feb 10 2020,yellow
1330.0,731421,Accounts Executive (1),DCI Recruitment (Pvt) Ltd,As per the attachment #DCI,Mon Jan 27 2020,,Sun Feb 02 2020,yellow
1331.0,731420,Management Trainee,Carlos Embellishers (Pvt) Ltd,Please refer the advertisement,Mon Jan 27 2020,,Mon Feb 10 2020,yellow
1332.0,731419,Hotel Vacancies,Oak Ray Group of Hotels & Spa,Please refer the advertisement,Mon Jan 27 2020,,Mon Feb 10 2020,yellow
1333.0,731418,Engineers / Technical Officers,IQ Systems (Pvt) Ltd,Please refer the advertisement,Mon Jan 27 2020,,Mon Feb 10 2020,yellow
1335.0,731414,Speciality Store - Manager,MA's Kitchen,Please refer the advertisement,Mon Jan 27 2020,,Mon Feb 10 2020,yellow
1336.0,731413,Farm Executive,MA's Kitchen,Please refer the advertisement,Mon Jan 27 2020,,Mon Feb 10 2020,yellow
1337.0,731412,Senior QA Engineer,hSenid Business Solutions (Pvt) Ltd,Please refer the advertisement,Mon Jan 27 2020,,Mon Feb 10 2020,yellow
1338.0,731411,Sales Executive - Engineering Division (1),DSI-Samson Rubber Products (Pvt)Ltd,Please refer the advertisement,Mon Jan 27 2020,,Fri Feb 07 2020,yellow
1339.0,731410,Accountant,The Light House (Pvt) Ltd,Please refer the advertisement,Mon Jan 27 2020,,Mon Feb 10 2020,yellow
1340.0,731409,Safety Assistant (Top Urgent),Maritime Placements (Pvt) Ltd,Please refer the advert.,Mon Jan 27 2020,,Wed Feb 05 2020,yellow
1341.0,731408,Safety Assistant,Maritime Placements (Pvt) Ltd,Please refer the advert.,Mon Jan 27 2020,,Wed Feb 05 2020,yellow
1342.0,731407,Stores Assistant-Top Urgent,Maritime Placements (Pvt) Ltd,Please refer the advert.,Mon Jan 27 2020,,Wed Feb 05 2020,yellow
1343.0,731406,SFA (Sales Force Automation) Support Executive,Maritime Placements (Pvt) Ltd,Please refer the advert.,Mon Jan 27 2020,,Wed Feb 05 2020,yellow
1344.0,731405,Call Centre Agent (TOP URGENT),Maritime Placements (Pvt) Ltd,Please refer the advert.,Mon Jan 27 2020,,Wed Feb 05 2020,yellow
1345.0,731403,Executive - Quality Assurance (1),MAS Intimates,Please refer the job advert for more details,Mon Jan 27 2020,,Thu Feb 27 2020,yellow
1346.0,731401,HR Officer,Kalhari Enterprises,Please refer the advertisement,Mon Jan 27 2020,,Mon Feb 10 2020,yellow
1347.0,731400,Study and Work in New Zealand (1),Morgan HR,Please refer the Attachment for more details. Scholarships available.,Mon Jan 27 2020,,Fri Jan 31 2020,yellow
1348.0,731399,Sales Representatives - Island Wide,Prisma Colour Lanka (Pvt) Ltd,Please refer the advertisement,Mon Jan 27 2020,,Mon Feb 10 2020,yellow
1349.0,731398,Technical Officer,Prime Engineering Lanka (Pvt) Ltd,Please refer the advertisement,Mon Jan 27 2020,,Mon Feb 10 2020,yellow
1350.0,731397,Assistant Sales Manager,ATSL International (Pvt) Ltd,Please refer the advertisement,Mon Jan 27 2020,,Mon Feb 10 2020,yellow
1351.0,731396,Chef's Assistant (1),DCI Recruitment (Pvt) Ltd,As per the attachment #DCI,Mon Jan 27 2020,,Sun Feb 02 2020,yellow
1352.0,731395,Senior Manager - Sales Strategy,Olanka Travels (Pvt) Ltd,Please refer the advertisement,Mon Jan 27 2020,,Mon Feb 10 2020,yellow
1355.0,731391,Merchandising Assistant,First Steps Babywear Lanka (Pvt) Ltd,Please refer the advertisement,Mon Jan 27 2020,,Mon Feb 10 2020,yellow
1356.0,731390,Hotel Vacancies,LSR Hotels (Pvt) Ltd,Please refer the advertisement,Mon Jan 27 2020,,Mon Feb 10 2020,yellow
1357.0,731389,Purchasing Executive (1),Debug Group of Companies,Please refer the advertisement,Mon Jan 27 2020,,Mon Feb 03 2020,yellow
1358.0,731388,Receptionist,First Steps Babywear Lanka (Pvt) Ltd,Please refer the advertisement,Mon Jan 27 2020,,Mon Feb 10 2020,yellow
1359.0,731387,IT Technical Writers,Techylo Solutions,Please refer the advertisement,Mon Jan 27 2020,,Mon Feb 10 2020,yellow
1360.0,731386,Executive - Technical (1),MAS Intimates,Please refer the job advert for more details,Mon Jan 27 2020,,Thu Feb 27 2020,yellow
1361.0,731385,Overseas Associate - Research & Marketing (1),World of Outdoor,We are looking for a female candidate for our Head Office with minimum of 02 years experience with International business and marketing.,Mon Jan 27 2020,,Sun Feb 02 2020,yellow
1362.0,731384,Teachers (ICT / Sinhala - Upper Grade & Pre Grade) / Sports Coordinator (Male),St. Thomas' Catholic International College,Please refer the advertisement,Mon Jan 27 2020,,Mon Feb 10 2020,yellow
1363.0,731383,Management Trainees And Production Trainees (2),Vogue Tex (Pvt) Ltd,Please refer the advertisement,Mon Jan 27 2020,,Fri Feb 14 2020,yellow
1364.0,731382,Sales Manager / Assistant Sales Manager / Senior Marketing Executives,Company Name Withheld,Please refer the advertisement,Mon Jan 27 2020,,Mon Feb 10 2020,yellow
1365.0,731381,Technical Executive / Technical Officer - Civil,Mercantile Fortunes (Pvt) Ltd,Please refer the advertisement,Mon Jan 27 2020,,Mon Feb 10 2020,yellow
1366.0,731380,Assistant Accountant (Female) - TOP URGENT (1),Maritime Placements (Pvt) Ltd,Please refer the advert,Mon Jan 27 2020,,Sat Feb 01 2020,yellow
1367.0,731379,Accounts Executive,Ceylinco Healthcare Services Limited,Please refer the advertisement,Mon Jan 27 2020,,Mon Feb 10 2020,yellow
1368.0,731378,Marketing Executive / Student Counselor,Summerset College (Pvt) Ltd,Please refer the advertisement,Mon Jan 27 2020,,Mon Feb 10 2020,yellow
1369.0,731377,FRONT OFFICE SUPERVISOR/MANAGER - KANDY (1),TARGET CONSULTING,please refer the advert,Mon Jan 27 2020,,Mon Feb 03 2020,yellow
1370.0,731376,Data Entry Operator,House of Fashions,Please refer the advertisement,Mon Jan 27 2020,,Mon Feb 10 2020,yellow
1371.0,731375,Development Merchandiser (1),Hela Clothing (Pvt) Ltd,Please refer the advert.,Mon Jan 27 2020,,Tue Feb 04 2020,yellow
1372.0,731374,Senior Merchandiser - Development (1),Hela Clothing (Pvt) Ltd,Please refer the advert.,Mon Jan 27 2020,,Tue Feb 04 2020,yellow
1373.0,731373,Receptionist / HR Assistant,Copreus (Pvt) Ltd,Please refer the advertisement,Mon Jan 27 2020,,Mon Feb 10 2020,yellow
1374.0,731372,Administrative Officer - Bandarawela (1),Ideal Group,Please refer the advert,Mon Jan 27 2020,,Mon Feb 10 2020,yellow
1375.0,731371,CCTV Operator - Male,House of Fashions,Please refer the advertisement,Mon Jan 27 2020,,Mon Feb 10 2020,yellow
1376.0,731370,Customer Service Executive,Copreus (Pvt) Ltd,Please refer the advertisement,Mon Jan 27 2020,,Mon Feb 10 2020,yellow
1377.0,731369,Tele Sales / Marketer,Fresh Milk Software,Please refer the advertisement,Mon Jan 27 2020,,Mon Feb 10 2020,yellow
1378.0,731368,Sales Executive (Malabe & Kurunegala) (1),TARGET CONSULTING,please refer the advert,Mon Jan 27 2020,,Mon Feb 03 2020,yellow
1379.0,731367,Web Developer/ Web Master,Fresh Milk Software,Please refer the advertisement,Mon Jan 27 2020,,Mon Feb 10 2020,yellow
1380.0,731366,Electrician,Finagle Lanka (Pvt) Ltd,Please refer the advertisement,Mon Jan 27 2020,,Mon Feb 10 2020,yellow
1381.0,731365,Accounts Trainees / Executive,AKRO Lanka Services,Please refer the advertisement,Mon Jan 27 2020,,Mon Feb 10 2020,yellow
1382.0,731363,Business Development Manager,Olanka Travels (Pvt) Ltd,Please refer the advertisement,Mon Jan 27 2020,,Mon Feb 10 2020,yellow
1383.0,731362,Senior Software Engineer (1),Pearson Lanka (Pvt) Ltd,Please refer the advert.,Mon Jan 27 2020,,Wed Sep 30 2020,yellow
1384.0,731360,Manager - Service Apartment,Synergy Ventures (Pvt) Ltd,Please refer the advertisement,Mon Jan 27 2020,,Mon Feb 10 2020,yellow
1385.0,731359,Assistant Engineer - Maintenance (1),United Motors Lanka PLC,Please refer the advertisement.,Mon Jan 27 2020,,Mon Feb 03 2020,yellow
1386.0,731358,Associate Technical Specialist ? Software Engineering (1),Pearson Lanka (Pvt) Ltd,Please refer the advert.,Mon Jan 27 2020,,Sun Jan 31 2021,yellow
1387.0,731356,Administrative Executive - Tender (Female),Company Name Withheld,Please refer the advertisement,Mon Jan 27 2020,,Mon Feb 10 2020,yellow
1388.0,731355,Driver (1),United Motors Lanka PLC,Please refer the advertisement.,Mon Jan 27 2020,,Mon Feb 03 2020,yellow
1389.0,731354,Receptionist (1),Informatics Holdings Ltd,Please refer the Job Advertisement.,Mon Jan 27 2020,,Mon Feb 10 2020,yellow
1390.0,731353,Accounts Assistant,Let's See Asia (Pvt) Ltd,Please refer the advertisement,Mon Jan 27 2020,,Mon Feb 10 2020,yellow
1391.0,731352,Hotel Vacancies,Avenra Gardens Hotel,Please refer the advertisement,Mon Jan 27 2020,,Mon Feb 10 2020,yellow
1392.0,731351,Hotel Vacancies,Ella Flower Garden & Resort,Please refer the advertisement,Mon Jan 27 2020,,Mon Feb 10 2020,yellow
1393.0,731350,Senior Marketing Executive (1),World of Outdoor,The Marketing Executive oversees day to day marketing activities.,Mon Jan 27 2020,,Fri Jan 31 2020,yellow
1394.0,731349,Financial Controller,Development Interplan Ceylon (Pvt) Ltd,Please refer the advertisement,Mon Jan 27 2020,,Mon Feb 10 2020,yellow
1395.0,731348,"Marketing, Commercial or Sales Intern (1)",Siam City Cement (Lanka) Limited,Please refer the advertisement,Mon Jan 27 2020,,Mon Feb 03 2020,yellow
1396.0,731347,Portfolio Assistant,JB Financial (Pvt) Ltd,Please refer the advertisement,Mon Jan 27 2020,,Mon Feb 10 2020,yellow
1397.0,731346,Executive - Examinations,Institute of Certified Management Accountants of Sri Lanka (CMA),Please refer the advertisement,Mon Jan 27 2020,,Mon Feb 10 2020,yellow
1398.0,731345,Technical Specialist - Software Engineering (1),Pearson Lanka (Pvt) Ltd,Please refer the advert.,Mon Jan 27 2020,,Sun Jan 31 2021,yellow
1399.0,731343,Sales Executive (Malabe & Kurunegala) (1),TARGET CONSULTING,Please refer the advert,Mon Jan 27 2020,,Mon Feb 03 2020,yellow
1400.0,731342,Accountant / Assistant Accountant,Company Name Withheld,Part & fully qualified Accountant (Srilankan Chartered/ ACCA/ CIMA/ Qualified by Experience),Mon Jan 27 2020,,Mon Feb 10 2020,yellow
1401.0,731341,Sales Representative / Executive,Orion Electrical Industries,"Hambanthota, Matara, Galle & Kaluthara",Mon Jan 27 2020,,Mon Feb 10 2020,yellow
1402.0,731340,Software Engineer (1),Pearson Lanka (Pvt) Ltd,Please refer the advert.,Mon Jan 27 2020,,Sun Jan 31 2021,yellow
1403.0,731339,HR Assistant,Micronet Global Services (Pvt) Ltd,Please refer the advertisement,Mon Jan 27 2020,,Thu Jan 30 2020,yellow
1404.0,731338,Engineering Assistant / Quantity Surveyor (Female),Powerlink Engineering & Construction (Pvt) Ltd,Please refer the advertisement,Mon Jan 27 2020,,Mon Feb 10 2020,yellow
1405.0,731337,Sales Executive - Insee Ecocycle (1),Siam City Cement (Lanka) Limited,Please refer the advertisement,Mon Jan 27 2020,,Mon Feb 03 2020,yellow
1406.0,731336,Sales Coordinator (Female/Kandy) (1),World of Outdoor,Female Candidate is Required with Minimum of 01 year Experience in Operations Coordination.,Mon Jan 27 2020,,Fri Jan 31 2020,yellow
1407.0,731335,Accountant,Citihealth Imports (Pvt) Ltd,Please refer the advertisement,Mon Jan 27 2020,,Mon Feb 10 2020,yellow
1408.0,731333,Executive - Documentation (Exports),Freight Systems Limited,Please refer the advertisement,Mon Jan 27 2020,,Mon Feb 10 2020,yellow
1409.0,731332,Election Analysts - Roster (Sri Lanka),Democracy Reporting International,Please refer the advertisement,Mon Jan 27 2020,,Mon Feb 10 2020,yellow
1410.0,731331,IT Officer (1),Informatics Holdings Ltd,Please refer the advertisement,Mon Jan 27 2020,,Wed Feb 05 2020,yellow
1411.0,731330,Sales Executive - IT,Ankiom Soft Lanka (Pvt) Ltd,Please refer the advertisement,Mon Jan 27 2020,,Mon Feb 10 2020,yellow
1412.0,731329,Restaurant Vacancies,The Ocean Colombo,Please refer the advertisement,Mon Jan 27 2020,,Mon Feb 10 2020,yellow
1413.0,731328,Executive Industrial Engineer (Work Study) (1),MAS Bodyline,Please refer the advertisement,Mon Jan 27 2020,,Fri Feb 07 2020,yellow
1414.0,731326,Hotel Vacancies,Rasawimana Holdings,Please refer the advertisement,Mon Jan 27 2020,,Mon Feb 10 2020,yellow
1415.0,731324,Accountant,Sparklink Travels Pvt Ltd,Please refer the advertisement,Mon Jan 27 2020,,Mon Feb 10 2020,yellow
1416.0,731323,Senior Technical Developer / Dynamics 365 Business Central (Navision),Reb Mech (Pvt) Ltd,Please refer the advertisement,Mon Jan 27 2020,,Mon Feb 10 2020,yellow
1419.0,731320,Development Merchandiser (1),MAS Bodyline,Please refer the advertisement,Mon Jan 27 2020,,Wed Feb 05 2020,yellow
1420.0,731319,Functional Consultant / Implementer Dynamics 365 Business Central (Navision),Reb Mech (Pvt) Ltd,Please refer the advertisement,Mon Jan 27 2020,,Mon Feb 10 2020,yellow
1423.0,731315,Freelance Digital Marketing Executive,SLT Digital Info Services (Pvt) Ltd,Please refer the advertisement,Mon Jan 27 2020,,Mon Feb 10 2020,yellow
1424.0,731314,Secretary,BOC Travels (Pvt) Ltd,Please refer the advertisement,Mon Jan 27 2020,,Mon Feb 10 2020,yellow
1425.0,731311,Resident Manager,Company Name Withheld,Please refer the advertisement,Mon Jan 27 2020,,Mon Feb 10 2020,yellow
1426.0,731310,Health & Safety Intern (1),Siam City Cement (Lanka) Limited,Please refer the advertisement,Mon Jan 27 2020,,Mon Feb 03 2020,yellow
1427.0,731309,Chef De Partie / Commis I (All Rounds) / Kitchen Helper,Company Name Withheld,Please refer the advertisement,Mon Jan 27 2020,,Mon Feb 10 2020,yellow
1428.0,731308,Business Development Executive - Kandy,Glenzsoft (Pvt) Ltd,Please refer the advertisement,Mon Jan 27 2020,,Mon Feb 10 2020,yellow
1429.0,731307,OPD Nurse,The Center for Diabetes Endocrinology and Cardio-Metabolism (Pvt) Ltd,Please refer the advertisement,Mon Jan 27 2020,,Mon Feb 10 2020,yellow
1430.0,731305,Hotel Vacancies,HVA Foods PLC,Please refer the advertisement,Mon Jan 27 2020,,Mon Feb 10 2020,yellow
1431.0,731304,Senior Executive - Primary Market Analytics,London Stock Exchange Group Sri Lanka,Minimum of 2 years' experience in the relevant industry,Mon Jan 27 2020,,Mon Feb 10 2020,yellow
1432.0,731303,COMPUTER OPERATOR (1),TARGET CONSULTING,please refer the advert,Mon Jan 27 2020,,Mon Feb 03 2020,yellow
1433.0,731302,Trainee Optician (1),TARGET CONSULTING,please refer the advert,Mon Jan 27 2020,,Mon Feb 03 2020,yellow
1434.0,731301,Senior Executive - Primary Market Analytics,London Stock Exchange Group Sri Lanka,Minimum of 2 years' experience in the relevant Industry,Mon Jan 27 2020,,Mon Feb 10 2020,yellow
1435.0,731300,Study and Work in New Zealand (1),Morgan HR,Please refer the Attachment for more details.,Mon Jan 27 2020,,Fri Jan 31 2020,yellow
1436.0,731297,Chefs / Kitchen Staff,Mona's Kitchen (Pvt) Ltd,Please refer the advertisement,Mon Jan 27 2020,,Mon Feb 10 2020,yellow
1437.0,731296,Call centre agent (1),InfoMate (Pvt) Ltd,Infomate is a John Keells Group company. Please refer the advertisement for more information.,Mon Jan 27 2020,,Sat Feb 08 2020,yellow
1438.0,731295,Study and work in Australia (1),Morgan HR,Please refer the Attachment for more details. Scholarships available.,Mon Jan 27 2020,,Fri Jan 31 2020,yellow
1440.0,731291,Restaurant Vacancies,Mona's Kitchen (Pvt) Ltd,Please refer the advertisement,Mon Jan 27 2020,,Mon Feb 10 2020,yellow
1441.0,731290,Tele-Collection Executive,Zephyr Solutions (Pvt) Ltd,Please refer the advertisement,Mon Jan 27 2020,,Mon Feb 10 2020,yellow
1442.0,731289,Multi Duty Assistant / Logistic Assistant (1),United Motors Lanka PLC,Please refer the advertisement.,Mon Jan 27 2020,,Mon Feb 03 2020,yellow
1443.0,731288,Business Development Executive,Global Payments,Please refer the advertisement,Mon Jan 27 2020,,Mon Feb 10 2020,yellow
1445.0,731285,Communication Officer (Production) - Colombo,International Committee of the Red Cross (ICRC),Please refer the advertisement,Mon Jan 27 2020,,Mon Feb 10 2020,yellow
1446.0,731284,Inbound Travel Executive - Part Time (Male / Female),Company Name Withheld,Please refer the advertisement,Mon Jan 27 2020,,Mon Feb 10 2020,yellow
1447.0,731283,Sales Executive - 3D Printers (1),United Motors Lanka PLC,Please refer the advertisement.,Mon Jan 27 2020,,Mon Feb 03 2020,yellow
1448.0,731282,Sales Coordinator,Fida International Pte Ltd,Please refer the advertisement,Mon Jan 27 2020,,Mon Feb 10 2020,yellow
1449.0,731281,ADMIN EXECUTIVE / RECEPTIONIST (FEMALE) COLOMBO 3 (1),Maritime International Limited,"Our client a leading IT Company located in Colombo 3, is on the look out for a efficient Admin Executive cum Receptionist. Please refer Topjobs advert for ....",Mon Jan 27 2020,,Thu Jan 30 2020,yellow
1451.0,731279,Hotel Vacancies,Company Name Withheld,Please refer the advertisement,Mon Jan 27 2020,,Mon Feb 10 2020,yellow
1452.0,731278,Web / Email inquiry handling (1),InfoMate (Pvt) Ltd,Infomate is a John Keells Group company. Please refer the advertisement for more information.,Mon Jan 27 2020,,Sat Feb 08 2020,yellow
1453.0,731277,Social Media Marketing Executive,Fida International Pte Ltd,Please refer the advertisement,Mon Jan 27 2020,,Mon Feb 10 2020,yellow
1454.0,731276,Tax Manager,Company Name Withheld,hands - on tax experience for an Australian Accounting firm for at least 3 - 4 years,Mon Jan 27 2020,,Mon Feb 10 2020,yellow
1455.0,731275,Bookkeepers,Company Name Withheld,Xero and / or MYOB experience,Mon Jan 27 2020,,Mon Feb 10 2020,yellow
1456.0,731274,Recovery Assistant,Fida International Pte Ltd,Please refer the advertisement,Mon Jan 27 2020,,Mon Feb 10 2020,yellow
1457.0,731273,Senior Associate Bookkeeping (1),InfoMate (Pvt) Ltd,Infomate is a John Keells Group company. Please refer the advertisement for more information.,Mon Jan 27 2020,,Sat Feb 08 2020,yellow
1458.0,731272,Accountant,Company Name Withheld,At least 3 - 4 years of experience.,Mon Jan 27 2020,,Mon Feb 10 2020,yellow
